Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
0.0,2.0,-47.0,near,0.779396659462191,-59.0,far,4.089503440461435,-67.0,far,18.316932715046825,0.0,unknow,-1.0,-77.0,far,37.916346732824096,-81.0,far,55.76942606135687,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-47.0,near,0.779396659462191,-59.0,far,4.089503440461435,-67.0,far,18.316932715046825,0.0,unknow,-1.0,-77.0,far,37.916346732824096,-81.0,far,55.76942606135687,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-48.0,near,1.1730495865507997,-58.0,far,4.319753595668243,-69.0,far,17.179480980331185,-80.0,far,54.85820870484048,-81.0,far,41.929949676578765,-75.0,far,45.285443215919386,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-48.0,near,1.1730495865507997,-58.0,far,4.319753595668243,-69.0,far,17.179480980331185,-80.0,far,54.85820870484048,-81.0,far,41.929949676578765,-75.0,far,45.285443215919386,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-47.0,near,1.0620963993623533,-59.0,far,4.27507592077699,-69.0,far,16.90814147099333,-79.0,far,54.73767039661015,-80.0,far,42.78194228810429,-75.0,far,44.15142312047695,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-47.0,near,1.0620963993623533,-59.0,far,4.27507592077699,-69.0,far,16.90814147099333,-79.0,far,54.73767039661015,-80.0,far,42.78194228810429,-75.0,far,44.15142312047695,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-47.0,near,1.0620963993623533,-59.0,far,4.27507592077699,-69.0,far,16.90814147099333,-79.0,far,54.73767039661015,-80.0,far,42.78194228810429,-75.0,far,44.15142312047695,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-47.0,near,1.0620963993623533,-59.0,far,4.27507592077699,-69.0,far,16.90814147099333,-79.0,far,54.73767039661015,-80.0,far,42.78194228810429,-75.0,far,44.15142312047695,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-47.0,near,1.0620963993623533,-59.0,far,4.27507592077699,-69.0,far,16.90814147099333,-79.0,far,54.73767039661015,-80.0,far,42.78194228810429,-75.0,far,44.15142312047695,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-49.0,near,1.0850780732922596,-61.0,far,4.42767401741212,-70.0,far,16.886382416546024,-79.0,far,54.62428263763762,-78.0,far,43.00323339705171,-76.0,far,43.55777814935811,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-52.0,near,1.2249011993792756,-62.0,far,4.6478840570301045,-70.0,far,16.866650046300403,-79.0,far,54.517583302162514,-78.0,far,43.21051841057663,-79.0,far,44.01680678139911,-80.0,far,59.94842503189409,0.0,unknow,-1.0
0.0,3.0,-52.0,near,1.2249011993792756,-62.0,far,4.6478840570301045,-70.0,far,16.866650046300403,-79.0,far,54.517583302162514,-78.0,far,43.21051841057663,-79.0,far,44.01680678139911,-80.0,far,59.94842503189409,0.0,unknow,-1.0
0.0,3.0,-52.0,near,1.2249011993792756,-62.0,far,4.6478840570301045,-70.0,far,16.866650046300403,-79.0,far,54.517583302162514,-78.0,far,43.21051841057663,-79.0,far,44.01680678139911,-80.0,far,59.94842503189409,0.0,unknow,-1.0
0.0,3.0,-52.0,near,1.2249011993792756,-62.0,far,4.6478840570301045,-70.0,far,16.866650046300403,-79.0,far,54.517583302162514,-78.0,far,43.21051841057663,-79.0,far,44.01680678139911,-80.0,far,59.94842503189409,0.0,unknow,-1.0
0.0,3.0,-52.0,near,1.2249011993792756,-62.0,far,4.6478840570301045,-70.0,far,16.866650046300403,-79.0,far,54.517583302162514,-78.0,far,43.21051841057663,-79.0,far,44.01680678139911,-80.0,far,59.94842503189409,0.0,unknow,-1.0
0.0,3.0,-53.0,near,1.3810378173700688,-62.0,far,4.843312007906475,-71.0,far,17.0459006529398,-81.0,far,55.12421102837772,-78.0,far,43.40476719403941,-78.0,far,44.15371937412469,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-53.0,near,1.3810378173700688,-62.0,far,4.843312007906475,-71.0,far,17.0459006529398,-81.0,far,55.12421102837772,-78.0,far,43.40476719403941,-78.0,far,44.15371937412469,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-53.0,near,1.3810378173700688,-62.0,far,4.843312007906475,-71.0,far,17.0459006529398,-81.0,far,55.12421102837772,-78.0,far,43.40476719403941,-78.0,far,44.15371937412469,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-53.0,near,1.3810378173700688,-62.0,far,4.843312007906475,-71.0,far,17.0459006529398,-81.0,far,55.12421102837772,-78.0,far,43.40476719403941,-78.0,far,44.15371937412469,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-53.0,near,1.3810378173700688,-62.0,far,4.843312007906475,-71.0,far,17.0459006529398,-81.0,far,55.12421102837772,-78.0,far,43.40476719403941,-78.0,far,44.15371937412469,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,3.0,-54.0,near,1.5530600505162542,-67.0,far,5.392379029401438,-71.0,far,17.211687268896085,-79.0,far,54.98796405976224,-77.0,far,43.23008932741588,-75.0,far,43.12644042631647,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-52.0,near,1.203761541284199,-59.0,far,4.698933727736175,-70.0,far,13.868762498186996,-74.0,far,27.825594022071243,-76.0,far,50.133724581982975,-79.0,far,50.02177052767732,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-52.0,near,1.203761541284199,-59.0,far,4.698933727736175,-70.0,far,13.868762498186996,-74.0,far,27.825594022071243,-76.0,far,50.133724581982975,-79.0,far,50.02177052767732,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-52.0,near,1.203761541284199,-59.0,far,4.698933727736175,-70.0,far,13.868762498186996,-74.0,far,27.825594022071243,-76.0,far,50.133724581982975,-79.0,far,50.02177052767732,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
