Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
10.0,0.0,-65.0,far,9.616324211887845,-68.0,far,10.547789134873462,-67.0,far,12.110297546868852,-78.0,far,39.19306556533134,-76.0,far,31.97747585855869,0.0,unknow,-1.0,0.0,unknow,-1.0,-77.0,far,62.03049122779047
10.0,0.0,-66.0,far,9.661673758738857,-69.0,far,10.933172695314049,-71.0,far,12.626094066004015,-78.0,far,39.688881637973374,-76.0,far,32.2341867729211,0.0,unknow,-1.0,0.0,unknow,-1.0,-76.0,far,59.85214716325832
11.0,0.0,-70.0,far,10.65568838119483,-63.0,far,9.13434660956373,-65.0,far,11.574597522988752,-74.0,far,33.1893525686848,-77.0,far,33.5328428226973,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
11.0,0.0,-70.0,far,11.152192784154554,-67.0,far,9.364463265420714,-64.0,far,10.961795913722485,-70.0,far,30.934746925059905,-76.0,far,33.69374173895445,0.0,unknow,-1.0,-80.0,far,68.66996212774265,-79.0,far,60.111272234259395
11.0,0.0,-69.0,far,11.488931177794953,-66.0,far,9.43995100910631,-67.0,far,11.006357461989227,-72.0,far,29.974690715260706,-74.0,far,33.19593278386122,0.0,unknow,-1.0,-77.0,far,40.842386526745216,-77.0,far,58.691366537086914
11.0,0.0,-70.0,far,11.937368250766642,-66.0,far,9.507123459324788,-68.0,far,11.1969317237553,-72.0,far,29.136757179402093,-77.0,far,33.64289525320197,0.0,unknow,-1.0,-78.0,far,64.90940215256491,-80.0,far,58.754779634662384
11.0,0.0,-68.0,far,12.046135552956725,-66.0,far,9.566684405607838,-68.0,far,11.371944648027023,-72.0,far,28.39964393278392,-75.0,far,33.49146716885091,0.0,unknow,-1.0,-76.0,far,35.938136638046274,-80.0,far,58.81525274953928
11.0,0.0,-69.0,far,12.306480102876495,-63.0,far,9.101840993230706,-69.0,far,11.676699842796355,-70.0,far,26.997699726815082,-76.0,far,33.65330681042439,0.0,unknow,-1.0,-80.0,far,62.20454524175665,-79.0,far,58.46710137984006
11.0,0.0,-68.0,far,12.37461945720169,-63.0,far,8.729123918016631,-68.0,far,11.80776624856883,-70.0,far,25.80975431713171,-75.0,far,33.501657169643345,0.0,unknow,-1.0,0.0,unknow,-1.0,-80.0,far,58.54223432013957
11.0,0.0,-68.0,far,12.434896674538722,-62.0,far,8.246724179305517,-67.0,far,11.754844495511575,-67.0,far,23.560802669261115,-73.0,far,32.65517063828022,0.0,unknow,-1.0,-80.0,far,62.683891553202834,-79.0,far,58.20944721586074
11.0,0.0,-66.0,far,12.096448693449418,-62.0,far,7.862655407689058,-67.0,far,11.70848412920469,-68.0,far,22.16788162045464,-75.0,far,32.58027659170438,0.0,unknow,-1.0,-78.0,far,61.57506716482933,-79.0,far,57.89667210962012
11.0,0.0,-67.0,far,12.007875306058114,-62.0,far,7.5517007916172085,-68.0,far,11.835962159218168,-69.0,far,21.323542131844608,-74.0,far,32.192777939163726,0.0,unknow,-1.0,-77.0,far,60.008364666762844,-79.0,far,57.60257426644112
12.0,0.0,-69.0,far,13.179498767899087,-66.0,far,8.116034367543946,-68.0,far,11.729523019992493,-69.0,far,19.992125092486795,-78.0,far,33.677176908992585,0.0,unknow,-1.0,-82.0,far,60.29302321153376,0.0,unknow,-1.0
12.0,0.0,-72.0,far,13.76609916191433,-67.0,far,8.443730973868199,-70.0,far,12.263099812898425,-71.0,far,19.90189658491104,-79.0,far,34.545010320680134,0.0,unknow,-1.0,0.0,unknow,-1.0,-81.0,far,61.83821821746223
