Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-83.0,far,112.96188288734845,-67.0,far,8.50979882392025,-69.0,far,12.841580384656908,-61.0,far,2.473104721142779,-61.0,far,8.403567844144847
58.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,8.55112583858661,-69.0,far,13.043867351092926,-64.0,far,2.97703630077455,-59.0,far,7.296011876400146
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-71.0,far,10.648753788975688,-71.0,far,13.760495017722764,-53.0,far,2.2273236505704865,-67.0,far,7.761286881403688
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,11.04180705052937,-70.0,far,14.034872579993447,-61.0,far,2.5637777849860837,-66.0,far,8.02306348176338
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,10.897587991842926,-70.0,far,14.285087039135085,-60.0,far,2.855213202513639,-66.0,far,8.257318173136127
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,10.897587991842926,-70.0,far,14.285087039135085,-60.0,far,2.855213202513639,-66.0,far,8.257318173136127
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,10.439967148668291,-72.0,far,15.609394308985541,-66.0,far,4.268006815213553,-65.0,far,8.549564618435097
58.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,10.824958000948651,-70.0,far,15.738257928634429,-59.0,far,4.229914067261461,-64.0,far,8.429514105266268
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-70.0,far,11.418818540517309,-71.0,far,15.358906381287918,-51.0,far,3.045126222092717,-73.0,far,10.343843899802996
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,11.412298282596868,-70.0,far,15.496196965362845,-53.0,far,2.5816978907259633,-71.0,far,10.99540488833345
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-68.0,far,11.572851709279668,-69.0,far,15.402028404756267,-51.0,far,2.146502661660845,-70.0,far,11.496097019484239
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-68.0,far,11.717085597428916,-71.0,far,15.720354673269032,-47.0,near,1.5643580537399806,-70.0,far,11.96123607477364
58.0,0.0,0.0,unknow,-1.0,-79.0,far,52.749970637026195,0.0,unknow,-1.0,-83.0,far,87.99225435691069,-61.0,far,10.244869021239829,-74.0,far,16.48360687955575,-46.0,near,1.226116556342944,-73.0,far,12.761582521283827
58.0,0.0,0.0,unknow,-1.0,-78.0,far,46.4158883361278,0.0,unknow,-1.0,-78.0,far,46.4158883361278,-64.0,far,9.866448217584605,-70.0,far,16.504063010433498,-45.0,near,0.9940423417373464,-72.0,far,13.417507895402126
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-64.0,far,9.552097479938034,-68.0,far,16.043253834836595,-48.0,near,0.9959315553283883,-64.0,far,12.35521486638058
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,9.453715986729975,-68.0,far,15.654123809935191,-52.0,near,1.149456065240363,-63.0,far,11.287316038899704
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-81.0,far,68.12920690579611,-68.0,far,9.77549862101338,-72.0,far,16.10376830521759,-61.0,near,1.542017980934585,-66.0,far,11.120726004013434
58.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-80.0,far,59.94842503189409,-67.0,far,9.947052606907699,-72.0,far,16.527449095990573,-65.0,far,2.060301356762192,-70.0,far,11.570725337927435
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,13.194760406371842,-69.0,far,17.512236842899327,-46.0,near,1.1066176001064492,-65.0,far,9.932494910880644
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-70.0,far,13.730111221211459,-70.0,far,17.429940522533972,-44.0,near,0.8732152228717692,-70.0,far,10.441981874572203
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,12.928658030122335,-72.0,far,17.75150355194745,-47.0,near,0.8754878807848089,-69.0,far,10.819089269492116
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-64.0,far,11.731565634418802,-74.0,far,18.382328450674834,-57.0,near,1.1731073320510172,-70.0,far,11.29729563857049
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-64.0,far,10.925202827398511,-71.0,far,18.435133461145146,-64.0,near,1.6353855193196665,-65.0,far,10.926178207622506
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-84.0,far,106.61186569961126,-65.0,far,10.574286560704412,-71.0,far,18.48305138504761,-67.0,far,2.2144384532306876,-61.0,far,9.68698203373722
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-83.0,far,105.72024463042814,-64.0,far,10.082481522801908,-74.0,far,19.084468630937575,-59.0,far,2.536973067475505,-63.0,far,9.217054187275798
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-81.0,far,68.12920690579611,-81.0,far,68.12920690579611,-63.0,far,9.486218057349513,-72.0,far,19.290177912749392,-62.0,far,2.9793044969304874,-67.0,far,9.43579174272594
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-83.0,far,87.99225435691069,-80.0,far,59.94842503189409,-59.0,far,8.094520292808355,-73.0,far,19.67817140938799,-61.0,far,3.3270749464445295,-72.0,far,10.141037649292256
57.0,0.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-83.0,far,87.99225435691069,-80.0,far,59.94842503189409,-59.0,far,8.094520292808355,-73.0,far,19.67817140938799,-61.0,far,3.3270749464445295,-72.0,far,10.141037649292256
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,8.387667574189454,-74.0,far,19.997751834958382,-48.0,near,1.0892866758373003,-66.0,far,11.187966608604029
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,8.903662116215077,-74.0,far,20.523500090723942,-47.0,near,1.0129760914220687,-64.0,far,10.621358634253166
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,9.169982210063536,-71.0,far,20.371076516892664,-49.0,near,1.0504844211112454,-66.0,far,10.542747838358821
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,9.169982210063536,-71.0,far,20.371076516892664,-49.0,near,1.0504844211112454,-66.0,far,10.542747838358821
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,9.1189403665104,-70.0,far,19.97250340893571,-57.0,near,1.348760171157851,-69.0,far,10.91221058034604
